 NUM. Tp ...NombreB.. Id  # tg Plnt Nombre Gener.Area %per1 Ploa1 Pind1 PerF1 %per2 Ploa2 Pind2 PerF2 %per3 Ploa3 Pind3 PerF3 %per4 Ploa4 Pind4 PerF4 %per5 Ploa5 Pind5 PerF5 Icca
  356  0 Riogrande110 co  1  1  202 RIOGRANDE 1     2                                                                                                                            0
  356  0 Riogrande110 co  2  1 1053 H_Montanitas    2                                                                                                                            0
  356  0 Riogrande110 co  3  1 1077 H_RioGrande     2                                                                                                                            0
  356  0 Riogrande110 co  4  1 1135 H_RioBravoCa    2                                                                                                                            0
  357  0 Riogrande44  co  1  1 1108 H_Zeus          2                                                                                                                            0
  358  0 ElRio110     co                            1                                                                                                                            0
  359  0 ElRio34_5    co                            1                                                                                                                            0
  360  0 ElRioBota115 co                            5                                                                                                                            0
  361  0 Realminas115 co                            4                                                                                                                            0
  362  0 Riomar34_5   co                            1                                                                                                                            0
  363  0 RioMayo115   co  1  1 1078 H_RioMayo       3                                                                                                                            0
  364  0 Rionegro110  co  1  1  125 ESCUELAMINAS    2                                                                                                                            0
  365  0 Rodeo110     co                            2                                                                                                                            0
  366  0 LaRosa115    co  1  1 1012 H_Belmonte      3                                                                                                                            0
  366  0 LaRosa115    co  2  1 1059 H_Nuevoliba     3                                                                                                                            0
  367  0 RioSinu110   co                            1                                                                                                                            0
  368  0 SanAntnio220 co                            4                                                                                                                            0
  369  0 Levapapn0.8  co                            3                                                                                                                            0
  370  0 SanLornzo220 co                            3                                                                                                                            0
  371  0 SanLuis115   co                            3                                                                                                                            0
  372  0 SantaMria115 co                            5                                                                                                                            0
  373  0 Salitre115   co                            5                                                                                                                            0
  374  0 Salamina220  co                            3                                                                                                                            0
  375  0 Salitre57.5  co                            5                                                                                                                            0
  376  0 SanBerino115 co  1  1 1021 H_Coconuco      3                                                                                                                            0
  376  0 SanBerino115 co  2  1 1095 H_Silvia        3                                                                                                                            0
  376  0 SanBerino115 co  3  1 1110 H_AltoOvejas    3                                                                                                                            0
  377  0 SBernaino220 co                            3                                                                                                                            0
  378  0 Sochagota115 co                            4                                                                                                                            0
  379  0 Sochagota220 co                            4                                                                                                                            0
  380  0 Sucromles115 co                            3                                                                                                                            0
  381  0 Sierralor110 co                            1                                                                                                                            0
  382  0 SanFelpe13.2 co                            3                                                                                                                            0
  383  0 Sidenal115   co                            4                                                                                                                            0
  384  0 ElSiete115   co                            2                                                                                                                            0
  385  0 Silencio110  co                            1                                                                                                                            0
  386  0 Silencio34.5 co                            1                                                                                                                            0
  387  0 SanJuan110   co                            1                                                                                                                            0
  388  0 SaltoII115   co  1  1  311 SALTO II        5                                                                                                                            0
  388  0 SaltoII115   co  2  1  315 TEQUEND1-4      5                                                                                                                            0
  389  0 SanLoroII110 co  1  1  523 STO_DOMINGO     2                                                                                                                            0
  390  0 ElSaltEPM110 co  1  1  112 TRONERAS        2                                                                                                                            0
  390  0 ElSaltEPM110 co  2  1  113 GUADALUPE 3     2                                                                                                                            0
  390  0 ElSaltEPM110 co  3  1 1070 H_Remedios      2                                                                                                                            0
  391  0 ElSalto220   co                            2                                                                                                                            0
  392  0 ElSalto44    co                            2                                                                                                                            0
  393  0 SanMarcos115 co                            3                                                                                                                            0
  394  0 SanMarcos500 co                            3                                                                                                                            0
  395  0 SanMaros13.8 co                            3                                                                                                                            0
  396  0 Samore220    co                            4                                                                                                                            0
  397  0 SantaMrta110 co                            1                                                                                                                            0
  398  0 Suamox115    co                            4                                                                                                                            0
  399  0 SanFacon115  co                            5                                                                                                                            0
  400  0 SanFacon57.5 co                            5                                                                                                                            0
  401  0 SanJose115   co                            5                                                                                                                            0
  402  0 SanLornzo110 co  1  1  520 SNMIGUEL        2                                                                                                                            0
  402  0 SanLornzo110 co  2  1 1027 H_ElMolino      2                                                                                                                            0
  402  0 SanLornzo110 co  3  1 1028 H_ElPopal       2                                                                                                                            0
  402  0 SanLornzo110 co  4  1 1090 H_SanMatias     2                                                                                                                            0
  402  0 SanLornzo110 co  5  1 1161 H_Colibri       2                                                                                                                            0
  403  0 SanMateo115  co                            4                                                                                                                            0
  404  0 SanAntlle115 co  1  1 1073 H_RioCali       3                                                                                                                            0
  405  0 SnCarlEEB115 co                            5                                                                                                                            0
  406  0 SanDiego110  co                            2                                                                                                                            0
  407  0 Sogamoso500  co                            4                                                                                                                            0
  408  0 Sogamo34.5T2 co                            4                                                                                                                            0
  409  0 Sogamo34.5T3 co                            4                                                                                                                            0
  410  0 ElSol115     co                            5                                                                                                                            0
  411  0 SurCali115   co                            3                                                                                                                            0
  412  0 NtpSris2T6   co                            5                                                                                                                            0
  413  0 SantaRosa44  co  1  1 1017 H_Caruquia      2                                                                                                                            0
  413  0 SantaRosa44  co  2  1 1032 H_Guanaquita    2                                                                                                                            0
  413  0 SantaRosa44  co  3  1 1063 H_Palmas        2                                                                                                                            0
  414  0 Suaita115    co  1  1 1109 H_Altamira      4                                                                                                                            0
  414  0 Suaita115    co  2  1 1140 H_SantaRosa     4                                                                                                                            0
  415  0 Suba115      co                            5                                                                                                                            0
  416  0 SVTerminal22 co                            1                                                                                                                            0
  417  0 Salvajina220 co  1  1  414 SALVAJINA       3                                                                                                                            0
  418  0 Sevilla115   co                            4                                                                                                                            0
  419  0 THispania110 co                            2                                                                                                                            0
  420  0 Bolivar220   co  1  2 2096 TERMOCARIBE3    1                                                                                                                            0
  421  0 NtpTDm2      co                            1                                                                                                                            0
  422  0 NtpTFun1     co                            1                                                                                                                            0
  423  0 TPuertoNuevo co                            1                                                                                                                            0
  424  0 TSeboruco115 co                            3                                                                                                                            0
  425  0 TermoZipa115 co  1  2 1052 ZIPAEMG2        5                                                                                                                            0
  425  0 TermoZipa115 co  2  2 1053 ZIPAEMG3        5                                                                                                                            0
  425  0 TermoZipa115 co  3  2 1054 ZIPAEMG4        5                                                                                                                            0
  425  0 TermoZipa115 co  4  2 1055 ZIPAEMG5        5                                                                                                                            0
  425  0 TermoZipa115 co  5  2 3017 T_CoCocaCola    5                                                                                                                            0
  425  0 TermoZipa115 co  6  2 3018 T_CoColtejer    5                                                                                                                            0
  426  0 TBosconia115 co                            4                                                                                                                            0
  427  0 Tebsa110     co  1  2 1068 TEBSAB          1                                                                                                                            0
  427  0 Tebsa110     co  2  2 1069 TEBSAGIM        1                                                                                                                            0
  428  0 Tebsa220     co  1  2 1001 BARRANQUILL3    1                                                                                                                            0
  428  0 Tebsa220     co  2  2 1003 BARRANQUILL4    1                                                                                                                            0
  429  0 Tibabuyes115 co                            5                                                                                                                            0
  430  0 Candelia13.8 co                            1                                                                                                                            0
  431  0 Candelaria18 co                            1                                                                                                                            0
  432  0 Candelria220 co  1  2 2044 C_CANDELARIA    1                                                                                                                            0
  433  0 Candelria110 co                            1                                                                                                                            0
  434  0 Termocol220  co  1  2 2080 TERMONORTE      1                                                                                                                            0
  435  0 TDiaco       co                            4                                                                                                                            0
  436  0 Toledo220    co                            4                                                                                                                            0
  437  0 FactsTabana1 co                            1                                                                                                                            0
  438  0 SV_Terinal24 co                            1                                                                                                                            0
  439  0 FactsTabana2 co                            1                                                                                                                            0
  440  0 SV_Terinal25 co                            1                                                                                                                            0
  441  0 Techo115     co                            5                                                                                                                            0
  442  0 Tenjo115     co                            5                                                                                                                            0
  443  0 Ternera220   co                            1                                                                                                                            0
  444  0 Ternera66    co                            1                                                                                                                            0
  445  0 Ternera13.8  co                            1                                                                                                                            0
  446  0 Guajira220   co  1  2 1030 GUAJIRA1        1                                                                                                                            0
  446  0 Guajira220   co  2  2 1031 GUAJ1GAS        1                                                                                                                            0
  446  0 Guajira220   co  3  2 1033 GUAJIRA2        1                                                                                                                            0
  446  0 Guajira220   co  4  2 1034 GUAJ2GAS        1                                                                                                                            0
  447  0 Tibu115      co                            4                                                                                                                            0
  448  0 NtpTidm7     co                            5                                                                                                                            0
  449  0 Tigre110     co  1  1 1162 H_Hidromonos    2                                                                                                                            0
  450  0 Tunjita115   co  1  1 1101 H_Tunjita       5                                                                                                                            0
  451  0 Tuluni115    co  1  1  499 AMOYA           3                                                                                                                            0
  452  0 Tenay115     co                            3                                                                                                                            0
  453  0 NtpToch11    co                            4                                                                                                                            0
  454  0 Toquilla115  co                            4                                                                                                                            0
  455  0 Torca115     co                            5                                                                                                                            0
  456  0 Torca220     co                            5                                                                                                                            0
  457  0 TPeldar115   co                            5                                                                                                                            0
  458  0 NtpTreoc11   co                            5                                                                                                                            0
  459  0 Ocaña115     co                            4                                                                                                                            0
  460  0 Terminal115  co                            5                                                                                                                            0
  461  0 TStaRosa115  co                            4                                                                                                                            0
  462  0 Tasajero220  co  1  2 1049 TASAJERO 1      4                                                                                                                            0
  462  0 Tasajero220  co  2  2 1050 TASAJERO 2      4                                                                                                                            0
  463  0 Tunja115     co  1  1 1046 H_Libertad      4                                                                                                                            0
  464  0 Tulua115     co                            3                                                                                                                            0
  465  0 Tuluni220    co                            3                                                                                                                            0
  466  0 Tunal115     co                            5                                                                                                                            0
  467  0 Tunal220     co                            5                                                                                                                            0
  468  0 Union34.5    co                            1                                                                                                                            0
  469  0 Union110     co                            1                                                                                                                            0
  470  0 LaUnion115   co                            3                                                                                                                            0
  471  0 Uraba220     co                            1                                                                                                                            0
  472  0 Urra220      co  1  1  101 URRA            1                                                                                                                            0
  473  0 Usaquen115   co  1  1 1091 H_SantaAna      5                                                                                                                            0
  473  0 Usaquen115   co  2  1 1104 H_Usaquen       5                                                                                                                            0
  474  0 Usme115      co  1  2 3015 T_BiogDJuana    5                                                                                                                            0
  474  0 Usme115      co  2  2 3029 T_DonJuanaII    5                                                                                                                            0
  475  0 VillaEella66 co                            1                                                                                                                            0
  476  0 Valledpar110 co                            1                                                                                                                            0
  477  0 Valledar13_8 co                            1                                                                                                                            0
  478  0 VictorCQR115 co                            3                                                                                                                            0
  479  0 NtpVer1T12   co                            5                                                                                                                            0
  480  0 Veraguas57.5 co                            5                                                                                                                            0
  481  0 VllaHeosa110 co                            2                                                                                                                            0
  482  0 VictorEEB115 co                            5                                                                                                                            0
  483  0 Vijes115     co                            3                                                                                                                            0
  484  0 Yarumal110   co  1  1 1062 H_Pajarito      2                                                                                                                            0
  484  0 Yarumal110   co  2  1 1089 H_SanjoseMon    2                                                                                                                            0
  484  0 Yarumal110   co  3  1 1150 H_Hidrotigre    2                                                                                                                            0
  484  0 Yarumal110   co  4  1 1167 H_SanjoseMII    2                                                                                                                            0
  485  0 YarumalII110 co  1  1 1086 H_SanAndres2    2                                                                                                                            0
  485  0 YarumalII110 co  2  1 1164 H_Chorrera      2                                                                                                                            0
  486  0 NtpYum100    co  1  2 3003 T_ArgosYumbo    3                                                                                                                            0
  487  0 Yumbo220     co                            3                                                                                                                            0
  488  0 Zamora110    co  1  1 1050 H_Manantiale    2                                                                                                                            0
  489  0 Zarzal115    co  1  1 1022 H_Cocuyo        3                                                                                                                            0
  489  0 Zarzal115    co  2  2 3027 T_CoRioPaila    3                                                                                                                            0
  490  0 Zipaquira115 co                            5                                                                                                                            0
  491  0 Zaragoilla66 co                            1                                                                                                                            0
  492  0 Zulia115     co                            4                                                                                                                            0
  493  0 Aguaclra80MW co  1  2 3047 T_Villanueva    4                                                                                                                            0
  494  0 CasaEla180MW co                            1                                                                                                                            0
  495  0 NtpaCOLORA16 co                            1                                                                                                                            0
  496  0 Alpha500     co                            1                                                                                                                            0
  497  0 Eólico280MW1 co                            1                                                                                                                            0
  498  0 Culantl100MW co                            1                                                                                                                            0
  499  0 NtpaEVali5   co                            1                                                                                                                            0
  500  0 NtpaFTep12   co                            3                                                                                                                            0
  501  0 ElGaboI120MW co                            4                                                                                                                            0
  502  0 Andes85MW    co  1  1  508 SOGAMOSO        4                                                                                                                            0
  503  0 AtlantoI30MW co                            1                                                                                                                            0
  504  0 BadelI8.6MW  co                            1                                                                                                                            0
  505  0 NtpaSBar11   co                            5                                                                                                                            0
  506  0 SolarL79.6MW co                            5                                                                                                                            0
  507  0 NtpaSBuvi1   co                            1                                                                                                                            0
  508  0 NtpaSCamp2   co                            1                                                                                                                            0
  509  0 NtpaSCarr5   co                            1                                                                                                                            0
  510  0 LaCayena19MW co                            1                                                                                                                            0
  511  0 Charcos99MW  co                            4                                                                                                                            0
  512  0 Chicama420MW co                            4                                                                                                                            0
  513  0 Corocora9MW  co  1  1  207 ESMERALDA       3                                                                                                                            0
  513  0 Corocora9MW  co  2  1  209 SANFRANCISCO    3                                                                                                                            0
  513  0 Corocora9MW  co  3  2 3028 T_CoRisarald    3                                                                                                                            0
  513  0 Corocora9MW  co  4  1 1121 H_Hidroarqui    3                                                                                                                            0
  513  0 Corocora9MW  co  5  1 1126 H_PacoraI       3                                                                                                                            0
  513  0 Corocora9MW  co  6  1 1127 H_PacoraII      3                                                                                                                            0
  514  0 NtpaSEmc21   co                            3                                                                                                                            0
  515  0 Escobal699MW co                            3                                                                                                                            0
  516  0 NtpaSGua11   co                            3                                                                                                                            0
  517  0 NtpaSGuam11  co                            4                                                                                                                            0
  518  0 Guayacan8MW  co                            1                                                                                                                            0
  519  0 NtpaSHgra1   co                            5                                                                                                                            0
  520  0 HondaSrII9MW co                            5                                                                                                                            0
  521  0 LATAMSA200MW co                            1                                                                                                                            0
  522  0 NtpaSLaMata  co                            4                                                                                                                            0
  523  0 NtpaSLmart1  co                            5                                                                                                                            0
  524  0 NtpaSMcha1   co  1  2 3043 T_TerCapacho    4                                                                                                                            0
  524  0 NtpaSMcha1   co  2  2 3044 T_Termotame     4                                                                                                                            0
  525  0 Ocaitaua20MW co  1  1 1042 H_LaCascada     4                                                                                                                            0
  526  0 NtpaSMen11   co  1  2 3008 T_AutogCDSTM    5                                                                                                                            0
  526  0 NtpaSMen11   co  2  2 3011 T_AutoYaguar    5                                                                                                                            0
  527  0 MataReda25MW co                            4                                                                                                                            0
  528  0 Fundacon99MW co  1  2 3041 T_Tequendama    1                                                                                                                            0
  529  0 Portonl102MW co                            2                                                                                                                            0
  530  0 NtpaSPlay21  co                            4                                                                                                                            0
  531  0 Prospe19.5MW co                            1                                                                                                                            0
  532  0 NtpaSPtef1   co  1  1 1052 H_Mondomo       3                                                                                                                            0
  532  0 NtpaSPtef1   co  2  1 1081 H_RioPalo       3                                                                                                                            0
  533  0 PétaloII19MW co  1  1 1168 H_SanAlberto    4                                                                                                                            0
  534  0 Pétalocre9MW co                            1                                                                                                                            0
  535  0 Romosio150MW co                            1                                                                                                                            0
  536  0 Sabana200MW  co                            1                                                                                                                            0
  537  0 Sabanaes15MW co                            4                                                                                                                            0
  538  0 Shangra160MW co                            3                                                                                                                            0
  539  0 NtpaSSinc16  co                            1                                                                                                                            0
  540  0 SanIsi9.09MW co  1  2 3022 T_CogProenca    3                                                                                                                            0
  540  0 SanIsi9.09MW co  2  2 3039 T_ProencaII     3                                                                                                                            0
  541  0 NtpaSTamaII2 co                            1                                                                                                                            0
  542  0 Tropezon9MW  co                            3                                                                                                                            0
  543  0 LaUnion100MW co                            1                                                                                                                            0
  544  0 NtpaSVade2   co                            1                                                                                                                            0
  545  0 NtpaSZap11   co                            4                                                                                                                            0
  546  0 Zambra15.5MW co                            1                                                                                                                            0
  547  0 NtpaSZub21   co                            5                                                                                                                            0
  548  0 NtpaSarbl1   co  1  1 1085 H_Sajandi       3                                                                                                                            0
  548  0 NtpaSarbl1   co  2  1 1120 H_Guachicono    3                                                                                                                            0
  549  0 NtpaSbong1   co                            1                                                                                                                            0
  550  0 NtpaSbsIII1  co  1  2 3040 T_Reficar       1                                                                                                                            0
  551  0 NtpaSchi1    co  1  1 1035 H_Intermedia    3                                                                                                                            0
  551  0 NtpaSchi1    co  2  1 1055 H_Municipal     3                                                                                                                            0
  551  0 NtpaSchi1    co  3  1 1087 H_SanCancio     3                                                                                                                            0
  552  0 NtpaScop2    co                            1                                                                                                                            0
  553  0 NtpaSelgo13  co  1  1 1074 H_RioFrioI      3                                                                                                                            0
  553  0 NtpaSelgo13  co  2  1 1075 H_RioFrioII     3                                                                                                                            0
  553  0 NtpaSelgo13  co  3  1 1084 H_Rumor         3                                                                                                                            0
  553  0 NtpaSelgo13  co  4  1 1099 H_TuluaAlto     3                                                                                                                            0
  553  0 NtpaSelgo13  co  5  1 1100 H_TuluaBajo     3                                                                                                                            0
  553  0 NtpaSelgo13  co  6  2 3023 T_CoIngscarl    3                                                                                                                            0
  553  0 NtpaSelgo13  co  7  2 3031 T_IngCarmelt    3                                                                                                                            0
  553  0 NtpaSelgo13  co  8  2 3032 T_IngPichich    3                                                                                                                            0
  553  0 NtpaSelgo13  co  9  2 3033 T_IngPichiI     3                                                                                                                            0
  553  0 NtpaSelgo13  co 10  1 1119 H_Frazadas      3                                                                                                                            0
  554  0 NtpaSgua21   co  1  2 1090 TERMOVALLE      3                                                                                                                            0
  554  0 NtpaSgua21   co  2  2 1091 TERMOVAGAS      3                                                                                                                            0
  554  0 NtpaSgua21   co  3  2 2015 TERMOEMCALI     3                                                                                                                            0
  554  0 NtpaSgua21   co  4  2 2017 TERMOEMCGAS     3                                                                                                                            0
  555  0 NtpaSjard3   co                            1                                                                                                                            0
  556  0 NtpaSlmin1   co                            5                                                                                                                            0
  557  0 NtpaSmang12  co                            1                                                                                                                            0
  558  0 NtpaSnovi1   co                            5                                                                                                                            0
  559  0 NtpaSolarPue co                            3                                                                                                                            0
  560  0 Urra19MW     co                            1                                                                                                                            0
  561  0 NtpaSpabl31  co  1  1  412 CALIMA          3                                                                                                                            0
  562  0 NtpaSpalm1   co  1  1  205 INSULA          3                                                                                                                            0
  563  0 NtpaSprim1   co                            3                                                                                                                            0
  564  0 SoldelrII9MW co  1  2 3030 T_EgipPalmas    1                                                                                                                            0
  565  0 NtpaSserp1   co                            1                                                                                                                            0
  566  0 NtpaSsue1    co                            5                                                                                                                            0
  567  0 NtpaSsycI1   co                            1                                                                                                                            0
  568  0 NtpaStern1   co                            1                                                                                                                            0
  569  0 NtpaStupi5   co                            4                                                                                                                            0
  570  0 NtpaWpec2    co                            1                                                                                                                            0
  571  0 Eólicota50MW co                            1                                                                                                                            0
  572  0 Eólicoe200MW co                            1                                                                                                                            0
  573  0 Ntpaltb1     co                            5                                                                                                                            0
  574  0 NtpasAchi1   co                            3                                                                                                                            0
  575  0 AutogSlc19MW co                            1                                                                                                                            0
  576  0 NtpasAmb2    co  1  2 1077 TERMOSIERRA     2                                                                                                                            0
  576  0 NtpasAmb2    co  2  2 1079 TSIERRAGAS      2                                                                                                                            0
  577  0 NtpasArig5   co                            1                                                                                                                            0
  578  0 NtpasArreb1  co  1  1 1051 H_Mirolindo     3                                                                                                                            0
  578  0 NtpasArreb1  co  2  1 1071 H_Rio_Recio     3                                                                                                                            0
  578  0 NtpasArreb1  co  3  2 3038 T_Piedras       3                                                                                                                            0
  579  0 NtpasAuMal1  co                            1                                                                                                                            0
  580  0 NtpasAzaI1   co                            3                                                                                                                            0
  581  0 NtpasBamb1   co                            4                                                                                                                            0
  582  0 NtpasBarb1   co  1  2 3037 T_MilpaSamac    4                                                                                                                            0
  583  0 NtpasBond3   co                            1                                                                                                                            0
  584  0 NtpasBugam1  co                            1                                                                                                                            0
  585  0 NtpasCaCes1  co                            1                                                                                                                            0
  586  0 NtpasCama1   co                            1                                                                                                                            0
  587  0 NtpasCarm41  co  1  2 3016 T_Castilla1     3                                                                                                                            0
  587  0 NtpasCarm41  co  2  2 3025 T_CoMayagues    3                                                                                                                            0
  587  0 NtpasCarm41  co  3  2 3049 T_AutMariaL     3                                                                                                                            0
  588  0 NtpasCarr2   co  1  2 2018 TERMOCENTRO     2                                                                                                                            0
  588  0 NtpasCarr2   co  2  2 2019 TCENFO          2                                                                                                                            0
  589  0 NtpasCasi1   co                            1                                                                                                                            0
  590  0 NtpasCayIV1  co                            3                                                                                                                            0
  591  0 NtpasChen1   co  1  1  404 PRADO           3                                                                                                                            0
  591  0 NtpasChen1   co  2  1  405 PRADO4          3                                                                                                                            0
  592  0 NtpasChic1   co                            1                                                                                                                            0
  593  0 NtpasChur1   co                            1                                                                                                                            0
  594  0 NtpasCim1    co                            4                                                                                                                            0
  595  0 NtpasCimit5  co                            2                                                                                                                            0
  596  0 NtpasCoII1   co                            1                                                                                                                            0
  597  0 NtpasCondr1  co                            5                                                                                                                            0
  598  0 NtpasCorz5   co  1  2 2088 ELTESORITO      1                                                                                                                            0
  599  0 NtpasDesb1   co                            2                                                                                                                            0
  600  0 NtpasDns1    co                            3                                                                                                                            0
  601  0 NtpasDviz1   co                            1                                                                                                                            0
  602  0 NtpasEdan1   co                            5                                                                                                                            0
  603  0 NtpasFland1  co  1  1 1023 H_Coello        3                                                                                                                            0
  604  0 NtpasFotm1   co                            1                                                                                                                            0
  605  0 NtpasFron1   co                            4                                                                                                                            0
  606  0 NtpasGuac1   co                            1                                                                                                                            0
  607  0 NtpasHeli1   co                            3                                                                                                                            0
  608  0 NtpasHgua1   co                            3                                                                                                                            0
  609  0 NtpasHigue1  co                            4                                                                                                                            0
  610  0 NtpasHlac1   co                            3                                                                                                                            0
  611  0 NtpasIntII1  co  1  1 1144 H_TZII          1                                                                                                                            0
  611  0 NtpasIntII1  co  2  1 1068 H_ProvidencI    1                                                                                                                            0
  612  0 NtpasLaur1   co  1  2 3005 T_AutFertico    4                                                                                                                            0
  613  0 NtpasLindm2  co  1  2 1080 MERILECTRICA    4                                                                                                                            0
  614  0 NtpasMarrm1  co  1  2 3012 T_AutTurgas     3                                                                                                                            0
  615  0 NtpasMiraf1  co                            4                                                                                                                            0
  616  0 NtpasMisk2   co  1  1  399 EL QUIMBO       3                                                                                                                            0
  617  0 NtpasNobs1   co                            4                                                                                                                            0
  618  0 NtpasOrqd3   co                            3                                                                                                                            0
  619  0 NtpasPale2b1 co  1  1 1036 H_Inza          3                                                                                                                            0
  619  0 NtpasPale2b1 co  2  1 1037 H_IquiraI       3                                                                                                                            0
  619  0 NtpasPale2b1 co  3  1 1038 H_IquiraII      3                                                                                                                            0
  619  0 NtpasPale2b1 co  4  1 1043 H_LaPita        3                                                                                                                            0
  619  0 NtpasPale2b1 co  5  1 1112 H_Buco          3                                                                                                                            0
  620  0 NtpasPric1   co  1  2 2046 TC_GECELCA3     1                                                                                                                            0
  621  0 NtpasRamI1   co                            4                                                                                                                            0
  622  0 NtpasSalm1   co  1  1 1030 H_Frisolera     3                                                                                                                            0
  622  0 NtpasSalm1   co  2  1 1160 H_Salamina      3                                                                                                                            0
  622  0 NtpasSalm1   co  3  1 1132 H_PiacoraI      3                                                                                                                            0
  622  0 NtpasSalm1   co  4  1 1133 H_PiacoraII     3                                                                                                                            0
  623  0 SoldeSer40MW co                            4                                                                                                                            0
  624  0 NtpasSiku1   co  1  2 3000 T_AguaAzul1     4                                                                                                                            0
  624  0 NtpasSiku1   co  2  2 3001 T_AguaAzul2     4                                                                                                                            0
  624  0 NtpasSiku1   co  3  2 3048 T_TCasanare1    4                                                                                                                            0
  625  0 NtpasSuIV1   co                            4                                                                                                                            0
  626  0 NtpasTamar2  co  1  1  105 SAN CARLOS      2                                                                                                                            0
  627  0 NtpasTaur1   co                            1                                                                                                                            0
  628  0 NtpasTenj1   co                            5                                                                                                                            0
  629  0 NtpasTerrc3  co                            1                                                                                                                            0
  630  0 NtpasTol1    co                            1                                                                                                                            0
  631  0 NtpasVirI2   co                            3                                                                                                                            0
  632  0 NtpasVirg2   co                            3                                                                                                                            0
  633  0 NtpasYop1    co                            4                                                                                                                            0
  634  0 NtpasYopa1   co  1  2 2032 TERMO YOPAL2    4                                                                                                                            0
  634  0 NtpasYopa1   co  2  2 2092 TERMOYOPALG3    4                                                                                                                            0
  634  0 NtpasYopa1   co  3  2 2093 TERMOYOPALG4    4                                                                                                                            0
  634  0 NtpasYopa1   co  4  2 2094 TERMOYOPALG5    4                                                                                                                            0
  634  0 NtpasYopa1   co  5  2 3034 T_Mechero4      4                                                                                                                            0
  634  0 NtpasYopa1   co  6  2 3035 T_Mechero5      4                                                                                                                            0
  634  0 NtpasYopa1   co  7  2 3036 T_Mechero6      4                                                                                                                            0
  634  0 NtpasYopa1   co  8  2 3045 T_TermYopal1    4                                                                                                                            0
  634  0 NtpasYopa1   co  9  2 3046 T_UatOrito      4                                                                                                                            0
  634  0 NtpasYopa1   co 10  1 1145 H_Versalles     4                                                                                                                            0
  635  0 Ntpastorp1   co                            3                                                                                                                            0
  636  0 Eólico280MW2 co                            1                                                                                                                            0
  637  0 NtpbSBar16   co                            3                                                                                                                            0
  638  0 Escoba419MW1 co                            3                                                                                                                            0
  639  0 Escoba519MW1 co                            3                                                                                                                            0
  640  0 NtpbSVill6   co                            3                                                                                                                            0
  641  0 BTGD2Elvador co                            2                                                                                                                            0
  642  0 BTGD1Elvador co                            2                                                                                                                            0
  643  0 Acacias280MW co                            1                                                                                                                            0
  644  0 Eólico280MW3 co                            1                                                                                                                            0
  645  0 AlmaSo29.8MW co                            4                                                                                                                            0
  646  0 Escoba419MW2 co                            3                                                                                                                            0
  647  0 Escoba519MW2 co                            3                                                                                                                            0
  648  0 Filigrana9MW co                            1                                                                                                                            0
  649  0 NtpmSVill3   co                            3                                                                                                                            0
  650  0 LaVicta119MW co                            3                                                                                                                            0
  651  0 ApuloSrII9MW co  1  1 1056 H_Naveta        5                                                                                                                            0
  652  0 MTGD2Elvador co                            2                                                                                                                            0
  653  0 NtpmsDcal3   co                            1                                                                                                                            0
  654  0 NtpmsPari3   co                            1                                                                                                                            0
  655  0 NtpmsTenr3   co                            1                                                                                                                            0
  656  0 Pmed212      co                            3                                                                                                                            0
  657  0 Pmed222      co                            3                                                                                                                            0
  658  0 PorceISogshn co  1  1  506 PORCE III       2                                                                                                                            0
  659  0 PteBelIsu1   co                            4                                                                                                                            0
  660  0 PteIsuSM1    co                            4                                                                                                                            0
  661  0 SnCarl500shn co                            2                                                                                                                            0
  662  0 TR0345F      co                            3                                                                                                                            0
  663  0 TR0522F      co                            1                                                                                                                            0
  664  0 TVariateGTP1 co                            2                                                                                                                            0
  665  0 TVariateGTP2 co                            2                                                                                                                            0
  666  0 TrfAne2141F  co                            2                                                                                                                            0
  667  0 TrfAne2142F  co                            2                                                                                                                            0
  668  0 TrfBac5172F  co                            5                                                                                                                            0
  669  0 TrfBll2141F  co                            2                                                                                                                            0
  670  0 TrfBll2142F  co                            2                                                                                                                            0
  671  0 TrfBol261F   co                            1                                                                                                                            0
  672  0 TrfBol262F   co                            1                                                                                                                            0
  673  0 TrfCar211F   co                            2                                                                                                                            0
  674  0 TrfCar212F   co                            2                                                                                                                            0
  675  0 TrfCbr211F   co                            4                                                                                                                            0
  676  0 TrfCbr212F   co                            4                                                                                                                            0
  677  0 TrfChn5131F  co                            1                                                                                                                            0
  678  0 TrfChn5132F  co                            1                                                                                                                            0
  679  0 TrfCmt5131F  co                            1                                                                                                                            0
  680  0 TrfCmt5132F  co                            1                                                                                                                            0
  681  0 TrfCop2131F  co                            1                                                                                                                            0
  682  0 TrfCop25PF   co                            1                                                                                                                            0
  683  0 TrfEnv2141F  co                            2                                                                                                                            0
  684  0 TrfEnv2142F  co                            2                                                                                                                            0
  685  0 TrfEsm2171RF co                            3                                                                                                                            0
  686  0 TrfMir2141F  co                            2                                                                                                                            0
  687  0 TrfMir2142F  co                            2                                                                                                                            0
  688  0 TrfMoc2171F  co                            3                                                                                                                            0
  689  0 TrfMom131F   co                            1                                                                                                                            0
  690  0 TrfNBrq2172F co                            1                                                                                                                            0
  691  0 TrfNte211F   co                            5                                                                                                                            0
  692  0 TrfNte212F   co                            5                                                                                                                            0
  693  0 TrfNte5231F  co                            5                                                                                                                            0
  694  0 TrfNvE5172F  co                            5                                                                                                                            0
  695  0 TrfOcoa133F  co                            5                                                                                                                            0
  696  0 TrfOri2141F  co                            2                                                                                                                            0
