 BCod ..Bus.Name.. LCod dd/mm/yyyy Llev ..Load.. Icca
  126 DiacoCOD115     1 01/01/2023    3     0.12    0
  126 DiacoCOD115     1 01/01/2023    4     0.12    0
  126 DiacoCOD115     1 01/01/2023    5     0.12    0
  127 Concordia115    1 01/01/2023    1    24.35    0
  127 Concordia115    1 01/01/2023    2    24.21    0
  127 Concordia115    1 01/01/2023    3    21.65    0
  127 Concordia115    1 01/01/2023    4    21.54    0
  127 Concordia115    1 01/01/2023    5     17.5    0
  131 Copey34.5       1 01/01/2023    1    19.04    0
  131 Copey34.5       1 01/01/2023    2    16.69    0
  131 Copey34.5       1 01/01/2023    3    16.65    0
  131 Copey34.5       1 01/01/2023    4    16.46    0
  131 Copey34.5       1 01/01/2023    5    15.32    0
  132 Cordiadad110    1 01/01/2023    1    74.47    0
  132 Cordiadad110    1 01/01/2023    2    67.15    0
  132 Cordiadad110    1 01/01/2023    3    67.13    0
  132 Cordiadad110    1 01/01/2023    4      67.    0
  132 Cordiadad110    1 01/01/2023    5    64.06    0
  133 Cordovuia110    1 01/01/2023    1    27.73    0
  133 Cordovuia110    1 01/01/2023    2    25.62    0
  133 Cordovuia110    1 01/01/2023    3    25.01    0
  133 Cordovuia110    1 01/01/2023    4    24.87    0
  133 Cordovuia110    1 01/01/2023    5    23.74    0
  134 Cospique66      1 01/01/2023    1      3.5    0
  134 Cospique66      1 01/01/2023    2     3.57    0
  134 Cospique66      1 01/01/2023    3     3.37    0
  134 Cospique66      1 01/01/2023    4     3.26    0
  134 Cospique66      1 01/01/2023    5     2.75    0
  135 Compartir115    1 01/01/2023    1    20.38    0
  135 Compartir115    1 01/01/2023    2    17.36    0
  135 Compartir115    1 01/01/2023    3    16.17    0
  135 Compartir115    1 01/01/2023    4    16.93    0
  135 Compartir115    1 01/01/2023    5    13.32    0
  136 Carrera5115     1 01/01/2023    1    18.86    0
  136 Carrera5115     1 01/01/2023    2     19.3    0
  136 Carrera5115     1 01/01/2023    3    17.44    0
  136 Carrera5115     1 01/01/2023    4    17.31    0
  136 Carrera5115     1 01/01/2023    5    14.38    0
  138 Cerrito115      1 01/01/2023    1    10.35    0
  138 Cerrito115      1 01/01/2023    2     9.67    0
  138 Cerrito115      1 01/01/2023    3     8.55    0
  138 Cerrito115      1 01/01/2023    4     8.45    0
  138 Cerrito115      1 01/01/2023    5     6.64    0
  140 Cruzada110      1 01/01/2023    1    26.85    0
  140 Cruzada110      1 01/01/2023    2    23.58    0
  140 Cruzada110      1 01/01/2023    3    22.33    0
  140 Cruzada110      1 01/01/2023    4    22.34    0
  140 Cruzada110      1 01/01/2023    5    20.72    0
  142 Castilla110     1 01/01/2023    1    45.13    0
  142 Castilla110     1 01/01/2023    2    36.23    0
  142 Castilla110     1 01/01/2023    3    32.31    0
  142 Castilla110     1 01/01/2023    4    33.45    0
  142 Castilla110     1 01/01/2023    5    26.01    0
  143 Cerete110       1 01/01/2023    1    44.83    0
  143 Cerete110       1 01/01/2023    2    37.77    0
  143 Cerete110       1 01/01/2023    3    38.04    0
  143 Cerete110       1 01/01/2023    4    37.54    0
  143 Cerete110       1 01/01/2023    5    37.06    0
  147 Centro110       1 01/01/2023    1    45.49    0
  147 Centro110       1 01/01/2023    2    44.85    0
  147 Centro110       1 01/01/2023    3    42.24    0
  147 Centro110       1 01/01/2023    4    41.53    0
  147 Centro110       1 01/01/2023    5    36.09    0
  149 Diamante115     1 01/01/2023    1    18.11    0
  149 Diamante115     1 01/01/2023    2    17.61    0
  149 Diamante115     1 01/01/2023    3    18.26    0
  149 Diamante115     1 01/01/2023    4    18.15    0
  149 Diamante115     1 01/01/2023    5    21.02    0
  150 Diaco115        1 01/01/2023    1    21.62    0
  150 Diaco115        1 01/01/2023    2    22.51    0
  150 Diaco115        1 01/01/2023    3    22.35    0
  150 Diaco115        1 01/01/2023    4    20.83    0
  150 Diaco115        1 01/01/2023    5    17.25    0
  151 DieselII115     1 01/01/2023    1    51.86    0
  151 DieselII115     1 01/01/2023    2    53.44    0
  151 DieselII115     1 01/01/2023    3    48.19    0
  151 DieselII115     1 01/01/2023    4    46.95    0
  151 DieselII115     1 01/01/2023    5    38.16    0
  153 Dorada115       1 01/01/2023    1    18.53    0
  153 Dorada115       1 01/01/2023    2    17.46    0
  153 Dorada115       1 01/01/2023    3    16.58    0
  153 Dorada115       1 01/01/2023    4    16.54    0
  153 Dorada115       1 01/01/2023    5    15.06    0
  157 Enea115         1 01/01/2023    1    54.74    0
  157 Enea115         1 01/01/2023    2    51.41    0
  157 Enea115         1 01/01/2023    3    49.72    0
  157 Enea115         1 01/01/2023    4    50.09    0
  157 Enea115         1 01/01/2023    5    45.85    0
  159 Envigado110     1 01/01/2023    1    62.06    0
  159 Envigado110     1 01/01/2023    2    58.99    0
  159 Envigado110     1 01/01/2023    3    52.64    0
  159 Envigado110     1 01/01/2023    4    51.95    0
  159 Envigado110     1 01/01/2023    5    40.51    0
  161 Envigado44      1 01/01/2023    1     6.71    0
  161 Envigado44      1 01/01/2023    2     8.08    0
  161 Envigado44      1 01/01/2023    3     7.39    0
  161 Envigado44      1 01/01/2023    4     7.08    0
  161 Envigado44      1 01/01/2023    5     5.19    0
  167 Facataiva115    1 01/01/2023    1    44.06    0
  167 Facataiva115    1 01/01/2023    2      42.    0
  167 Facataiva115    1 01/01/2023    3    39.65    0
  167 Facataiva115    1 01/01/2023    4    39.77    0
  167 Facataiva115    1 01/01/2023    5    34.87    0
  168 FloridCOD115    1 01/01/2023    1    57.96    0
  168 FloridCOD115    1 01/01/2023    2    57.89    0
  168 FloridCOD115    1 01/01/2023    3    54.44    0
  168 FloridCOD115    1 01/01/2023    4    54.07    0
  168 FloridCOD115    1 01/01/2023    5    45.02    0
  169 FloridSSA115    1 01/01/2023    1     28.1    0
  169 FloridSSA115    1 01/01/2023    2    26.18    0
  169 FloridSSA115    1 01/01/2023    3    23.97    0
  169 FloridSSA115    1 01/01/2023    4    24.08    0
  169 FloridSSA115    1 01/01/2023    5     20.1    0
  170 Florencia115    1 01/01/2023    1    29.48    0
  170 Florencia115    1 01/01/2023    2     27.7    0
  170 Florencia115    1 01/01/2023    3    24.29    0
  170 Florencia115    1 01/01/2023    4    24.05    0
  170 Florencia115    1 01/01/2023    5    18.12    0
